,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
137,ych9vpawkd,5,2022-11-28 15:49,,"Mùi hương: khong mùi
Chưa sử dụng mà mua tốt 
Đóng gói ổn 
Đánh giá nhận xuhej","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé.",0,23,0,4.6690637e-11
138,u*****n,5,2022-07-19 11:05,,"Giao Nhanh như một cơn gió ạ
Lại còn rẻ nữa ạ!
Đóng gói kỹ🥰😍💋😘❤️","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,24,0,3.4469724e-07
139,nguyenvuthienphung,5,2022-07-09 23:07,,"Công dụng: giảm mụn
Mùi hương: mùi mớ bboi6 khá thơm nhưng để qua đêm hắc
Dành cho da: mụn
Khá bất ngờ khi già thành rẻ nhưng giảm sưng mun khá tót","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,24,0,2.1160878e-07
140,truongnga1987,5,2022-07-10 14:28,,"Xin lỗi Shop vì hình ảnh ko liên quan. Cảm ơn Shop giao hàng rất nhanh. Sản phẩm dùng tốt, giá lại mềm nữa. Hihi","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,24,0,9.14967e-05
141,n*****n,5,2022-11-06 03:51,,"Công dụng: trị mụn
Săn sale nên giá rẻ, được tặng kèm quà tặng, giao hàng nhanh, đang dùng thấy cũng ổn, mùi thơm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,24,0,3.7689288e-13
142,cutin22072016,5,2022-10-07 11:42,,"Dành cho da: mụn
Mùi thơm dễ chịu. Hộp hơi móp nhưng ko ảnh hưởng tới sản phẩm. Ship nhanh, trị mụn ok","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,24,0,0.004982714
143,kiyoshikimthoa,5,2022-11-24 18:24,,Có giảm mụn nha. Có 50k thui lại còn được tặng thêm sữa rửa mặt nữa. Quá tuyệt,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,24,1,0.89010257
144,memumime,5,2022-07-08 11:30,,"Công dụng: kem giảm mụn
Mình hay dùng gel mụn của acnes, thấy cũng ổn, đổi sang thử loại này xem thế nào","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,25,0,0.030384658
145,t*****6,5,2022-10-02 10:44,,"Công dụng: trị mụn
Dành cho da: bị mụn
Sản phẩm tốt , sẽ ủng hộ tiếp , trị thấy giảm theo tg dùng khoảng 1thg đỡ đi nhiều ý","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",1,25,1,0.9999703
146,lilac_bag24,5,2022-07-13 09:39,,"Công dụng: Trị mụn
Mùi hương: nhẹ
Dành cho da: da mụn
Giao hàng nhanh , đúng sản phẩm, đóng gói cẩn thận .","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..",0,25,0,8.097573e-06
147,thi1478,5,2022-09-03 13:39,,"Mình lỡ mua nhần 2 lọ này dùng k hết ai mua mình pass rẻ cho nhé, ib qua nick shope cho mk nha","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",1,25,0,0.00013507686
148,b*****2,5,2022-06-29 23:46,,"Mùi hương: không
Đóng gói hàng cẩn thận, thời gian giao hàng tương đối, đủ số lượng sản phẩm.",,0,25,1,0.99092287
149,l_oan1.2.3,5,2022-10-13 20:51,,Hàng đóng gói cẩn thận. Mình sẽ dùng thử có gì rev lại cho mn tham khảo nhoa,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,25,0,3.4239151e-06
150,blue.blue886988,5,2022-07-10 17:21,,Lần đầu mua hàng của shop. Hàng giao nhanh chất kem đặc nếu dùng có vấn đề gì sẽ quay lại review sau,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,26,0,0.00035089877
151,thorr25,5,2022-10-23 17:54,,"Công dụng: giảm mụn
Mùi hương: mùi quen quen mà ko nhớ, nma mùi dễ chịu lắm
Dành cho da: da mụn
Có lẽ nếu kết hợp với chế độ ăn uống phù hợp và sinh hoạt điều độ thì sẽ có tác dụng hơn","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,26,0,0.22333317
152,nguyenvy53200000000,5,2022-10-01 12:49,,"Công dụng: xem ảnh để biết thêm chi tiết
Mùi hương: ok thơm
Dành cho da: dầu mụn dậy thì
Mua cho em trai sài và nó review trong tin nhắn nè mn, hợp vs ai có mụn dậy ( mụn đầu đen, viêm đỏ nhẹ, trứng cá)","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,26,0,2.979132e-09
153,lena_da_vinci,5,2022-07-11 20:12,,"Giao hàng nhanh, đủ số lượng! Sản phẩmđẹp, niêm phong còn nguyên vẹn! Rất hài lòng!","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,26,1,0.99999833
154,nguyenphugiakhanh,5,2022-10-12 13:31,,"Shop giao nhanh lắm gói thì siêu cẩn thận nha. hàng rẻ mà chất lượng, uy tín gương tặng kèm xinh lắm. săn ngày 10.10 đc giá hời","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,26,0,1.6565775e-10
155,p*****g,5,2022-07-11 19:10,,"Công dụng: giảm mụn
Sử dụng một thời gian thấy hợp da nên mua 👌👌👌👌👌👌👌👌👌👌👌","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,26,0,0.008157429
156,sonteo1102,5,2022-09-23 22:16,,"Mùi hương nhẹ nhàng dễ chịu k kích ứng, dùng thấy giảm mụn và khô nhân mụn rất nhanh, phải làm sạch mặt trc khi ngủ sẽ bôi công dụng tốt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé
",1,27,1,0.971711
157,e*****n,5,2022-10-16 14:10,,"Lần đầu dùng nên chưa biết hiệu quả ntn
Shop chuẩn bị hàng nhanh, giao lẹ 
Nếu có tác dụng sẽ quay lại ủng hộ vào lần sau
Acnes metholatum blemish clear cream intensive strength clear acne","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,27,1,0.9999999
158,m*****4,5,2022-10-23 06:45,,giao hàng nhanh giao đúng sản phẩm hình ảnh chỉ mang tính chất nhận xu,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,27,0,0.0010523475
159,1*****5,5,2022-10-12 11:01,,"Đã nhận được hàng 
Sản phẩm chất lượng
Giao hàng rất nhanh
Shop đóng gói đẹp chắc chắn 
Cám ơn shop nhiều

Hình ảnh mang tính chất nhận xu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,27,0,1.9411402e-06
160,thanhm446,5,2022-09-20 20:25,,"Công dụng: dưỡng da hay s á
Mùi hương: mua hộ nên kh biết
Dành cho da: mua hộ nên kh biết
Mua hộ nên kh biết, hình ảnh vd mang tính chất nhận xu","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",1,27,0,1.041193e-15
161,_*****_,5,2022-06-24 20:55,,"Công dụng: iAn
Mùi hương: ba
Dành cho da: ba
Nhanh nhận được nhanh nhận được nhanh nhận được nhanh d di soa",,0,27,0,3.5193814e-08
162,sonteo1102,5,2022-09-23 22:16,,"Mùi hương nhẹ nhàng dễ chịu k kích ứng, dùng thấy giảm mụn và khô nhân mụn rất nhanh, phải làm sạch mặt trc khi ngủ sẽ bôi công dụng tốt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé
",1,28,1,0.971711
163,e*****n,5,2022-10-16 14:10,,"Lần đầu dùng nên chưa biết hiệu quả ntn
Shop chuẩn bị hàng nhanh, giao lẹ 
Nếu có tác dụng sẽ quay lại ủng hộ vào lần sau
Acnes metholatum blemish clear cream intensive strength clear acne","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,28,1,0.9999999
164,m*****4,5,2022-10-23 06:45,,giao hàng nhanh giao đúng sản phẩm hình ảnh chỉ mang tính chất nhận xu,"Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,28,0,0.0010523475
165,1*****5,5,2022-10-12 11:01,,"Đã nhận được hàng 
Sản phẩm chất lượng
Giao hàng rất nhanh
Shop đóng gói đẹp chắc chắn 
Cám ơn shop nhiều

Hình ảnh mang tính chất nhận xu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,28,0,1.9411402e-06
166,thanhm446,5,2022-09-20 20:25,,"Công dụng: dưỡng da hay s á
Mùi hương: mua hộ nên kh biết
Dành cho da: mua hộ nên kh biết
Mua hộ nên kh biết, hình ảnh vd mang tính chất nhận xu","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",1,28,0,1.041193e-15
167,_*****_,5,2022-06-24 20:55,,"Công dụng: iAn
Mùi hương: ba
Dành cho da: ba
Nhanh nhận được nhanh nhận được nhanh nhận được nhanh d di soa",,0,28,0,3.5193814e-08
168,t*****3,5,2022-09-14 10:00,,"Công dụng: ngừa mụn
Mùi hương: thơm
Dành cho da: mọi da
Giao hành nhanh, sản phẩm tốt thấy ngừa mụn được lần sau sẽ ủng hộ tiếp","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,29,0,0.12888558
169,v*****2,5,2022-10-14 10:41,,"Công dụng: giảm mụn
Mùi hương: thơm nhẹ
Dành cho da: da có mụn
Dùng được vài ngày, thấy có hiệu quả khá tốt, dùng lâu dài sẽ thấy rõ rệt hơn","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,29,0,1.281251e-05
170,t*****8,5,2022-09-09 11:24,,"Công dụng: giảm mụn
Mùi hương: khá thơm
Dành cho da: mụn
Giao hàng khá nhanh, chắc là hàng chuẩn.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,29,0,3.3398713e-08
171,concak987,5,2022-07-12 23:38,,"Công dụng: kHá ổn
Mùi hương: khá thơm
Dành cho da: cũng được
Dùng khá ổn nhé mọi người phù hợp với giá tiền kiên trì thì ắt thành công","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ạ ..
",0,29,0,6.8222256e-10
172,daihung019,5,2022-09-15 00:10,,"Công dụng: giảm mụn
Mùi hương: thơm mùi dịu nhẹ
Dành cho da: mụn
Nên mua về sử dụng thử nha mọi người","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",1,29,0,1.1324989e-10
173,p*****9,5,2022-10-28 12:46,,"dùng tốt nha mọi người rất okkkkkk zlaldnnekxnd 
dùng hôm trước hôm sau đỡ luôn","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,29,1,0.99874145
174,khoa_nguyen2008,5,2022-08-15 20:23,,"Công dụng: TRị mụn
Mùi hương: DỄ chịu
Sản phẩm tốt và dùng hiệu quả giao hàng nhanh.,","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",1,30,0,7.015151e-05
175,thaojkm,5,2022-09-01 21:29,,"Công dụng: giam mun
Mui hoi kho chiu mot chut nhung giam mun kha hieu qua nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,30,1,0.8866377
176,a*****1,5,2022-05-10 08:21,,"Giao hàng hơi lâu, ảnh chỉ mang t/c nhận xu. Mới sử dụng 1 ngày nên chưa thấy thay đổi gì nhiều",,0,30,0,4.858102e-05
177,v*****0,5,2022-09-27 10:02,,"Kem thơm dễ chịu, thấm nhanh với da thường và khô. Chưa biết hiệu quả vì mình mới dùng sp này lần đầu. Sẽ fb sau khi dùng hết.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,30,0,9.324458e-08
178,h*****6,5,2022-06-22 16:28,,"Công dụng: trị mụn
Mùi hương: thơm
Hàng chất lượng tốt, giá lại rẻ nên mua, chưa thử nên chưa biết như nào 😅",,0,30,0,4.783622e-13
179,a*****7,5,2022-07-19 11:54,,Thấy mng recommend nên mình mua xài thử nếu thấy hợp sẽ mua típ,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,30,0,4.9741804e-05
180,khoa_nguyen2008,5,2022-08-15 20:23,,"Công dụng: TRị mụn
Mùi hương: DỄ chịu
Sản phẩm tốt và dùng hiệu quả giao hàng nhanh.,","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",1,31,0,7.015151e-05
181,thaojkm,5,2022-09-01 21:29,,"Công dụng: giam mun
Mui hoi kho chiu mot chut nhung giam mun kha hieu qua nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,31,1,0.8866377
182,a*****1,5,2022-05-10 08:21,,"Giao hàng hơi lâu, ảnh chỉ mang t/c nhận xu. Mới sử dụng 1 ngày nên chưa thấy thay đổi gì nhiều",,0,31,0,4.858102e-05
183,v*****0,5,2022-09-27 10:02,,"Kem thơm dễ chịu, thấm nhanh với da thường và khô. Chưa biết hiệu quả vì mình mới dùng sp này lần đầu. Sẽ fb sau khi dùng hết.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,31,0,9.324458e-08
184,h*****6,5,2022-06-22 16:28,,"Công dụng: trị mụn
Mùi hương: thơm
Hàng chất lượng tốt, giá lại rẻ nên mua, chưa thử nên chưa biết như nào 😅",,0,31,0,4.783622e-13
185,a*****7,5,2022-07-19 11:54,,Thấy mng recommend nên mình mua xài thử nếu thấy hợp sẽ mua típ,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,31,0,4.9741804e-05
186,khoa_nguyen2008,5,2022-08-15 20:23,,"Công dụng: TRị mụn
Mùi hương: DỄ chịu
Sản phẩm tốt và dùng hiệu quả giao hàng nhanh.,","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",1,32,0,7.015151e-05
187,thaojkm,5,2022-09-01 21:29,,"Công dụng: giam mun
Mui hoi kho chiu mot chut nhung giam mun kha hieu qua nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,32,1,0.8866377
188,a*****1,5,2022-05-10 08:21,,"Giao hàng hơi lâu, ảnh chỉ mang t/c nhận xu. Mới sử dụng 1 ngày nên chưa thấy thay đổi gì nhiều",,0,32,0,4.858102e-05
189,v*****0,5,2022-09-27 10:02,,"Kem thơm dễ chịu, thấm nhanh với da thường và khô. Chưa biết hiệu quả vì mình mới dùng sp này lần đầu. Sẽ fb sau khi dùng hết.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,32,0,9.324458e-08
190,h*****6,5,2022-06-22 16:28,,"Công dụng: trị mụn
Mùi hương: thơm
Hàng chất lượng tốt, giá lại rẻ nên mua, chưa thử nên chưa biết như nào 😅",,0,32,0,4.783622e-13
191,a*****7,5,2022-07-19 11:54,,Thấy mng recommend nên mình mua xài thử nếu thấy hợp sẽ mua típ,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,32,0,4.9741804e-05
192,khoa_nguyen2008,5,2022-08-15 20:23,,"Công dụng: TRị mụn
Mùi hương: DỄ chịu
Sản phẩm tốt và dùng hiệu quả giao hàng nhanh.,","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",1,33,0,7.015151e-05
193,thaojkm,5,2022-09-01 21:29,,"Công dụng: giam mun
Mui hoi kho chiu mot chut nhung giam mun kha hieu qua nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,33,1,0.8866377
194,a*****1,5,2022-05-10 08:21,,"Giao hàng hơi lâu, ảnh chỉ mang t/c nhận xu. Mới sử dụng 1 ngày nên chưa thấy thay đổi gì nhiều",,0,33,0,4.858102e-05
195,v*****0,5,2022-09-27 10:02,,"Kem thơm dễ chịu, thấm nhanh với da thường và khô. Chưa biết hiệu quả vì mình mới dùng sp này lần đầu. Sẽ fb sau khi dùng hết.","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,33,0,9.324458e-08
196,h*****6,5,2022-06-22 16:28,,"Công dụng: trị mụn
Mùi hương: thơm
Hàng chất lượng tốt, giá lại rẻ nên mua, chưa thử nên chưa biết như nào 😅",,0,33,0,4.783622e-13
197,a*****7,5,2022-07-19 11:54,,Thấy mng recommend nên mình mua xài thử nếu thấy hợp sẽ mua típ,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,33,0,4.9741804e-05
198,huu.duc199x,5,2022-06-04 09:46,,"Shop giao nhanh nay đặt mai đã có hàng rồi , chất lượng sp chở sd mới biết",,0,34,0,1.3937075e-07
199,trieuvy0303,5,2023-05-31 13:34,,"Làm đẹp: ok
Hương thơm: cũng dễ ngửi
Bao bì: ổn
Sản phẩm giao nhanh nhưng chx SD nên chx bt có hịu quả hok",,0,34,0,0.64870274
200,h*****3,5,2023-05-30 23:14,,"Mẹo: bôi trực tiếp
Giao hàng nhanh, đủ sản phẩm, mùi thơm dễ chịu..",,0,34,0,0.0001729943
201,zea.d,5,2023-05-21 18:15,,"Hương thơm: dễ chịu
Lợi ích: giảm mụn
Bao bì: chắc chắn
Mùi thơm, dùng có vẻ ổn nhưng tube bé lắm không to như tưởng tượng. Giao nhanh, đóng hàng kĩ.",,0,34,0,0.005313173
